브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
시골애,(주)시골애,19,0,0,0,2,"485,817
(1.25)","11,581
(0.03)"
오투닭갈비,오투닭갈비,19,7,0,0,0,"0
(0.00)","0
(0.00)"
전준수명품청기와감자탕,다니엘푸드,18,2,0,0,0,"619,235
(1.60)","15,578
(0.04)"
사랑담은묵은지찜찌개,(주)사랑담은,18,2,0,5,1,"139,992
(0.36)","5,224
(0.01)"
온채당,(주)비본코리아,18,2,0,1,0,"463,274
(1.20)","7,496
(0.02)"
정코다리,(주)티.케이.피,18,18,0,0,0,"0
(0.00)","0
(0.00)"
대박통,대박통,18,1,4,0,1,"232,540
(0.60)","10,168
(0.03)"
소플러스,(주)엔조이푸드시스템,18,5,0,0,0,"1,700,510
(4.39)","16,795
(0.04)"
노마세야매운갈비찜,(주)노마세야컴퍼니,18,3,0,6,0,"245,374
(0.63)","8,934
(0.02)"
육시리,티티씨에프,18,5,0,2,0,"876,741
(2.26)","17,813
(0.05)"
뚱뚱이할머니족발보쌈,(주)제이비에프씨,18,0,0,3,0,"238,381
(0.62)","10,997
(0.03)"
제주 흑다돈,영농조합법인돈마유통,18,0,1,2,0,"230,195
(0.59)","5,500
(0.01)"
곰작골나주곰탕,(주)혜윰에프엔비,18,2,3,2,0,"556,847
(1.44)","14,717
(0.04)"
시골통돼지볶음,코아FS,18,1,0,3,1,"284,284
(0.73)","9,113
(0.02)"
삼시세때,(주)국보푸드시스템,18,0,3,1,1,"359,869
(0.93)","9,440
(0.02)"
콩뿌리 전주콩나물국밥,콩뿌리프랜차이즈(주),18,0,0,0,0,"0
(0.00)","0
(0.00)"
여장군,(주)아람푸드,17,9,1,3,2,"192,476
(0.50)","8,806
(0.02)"
황장군,(주)가우정푸드,17,0,4,0,0,"1,018,159
(2.63)","9,697
(0.03)"
김해시락국밥,(주)토장원,17,2,0,2,3,"114,989
(0.30)","4,622
(0.01)"
한통(한마리 통큰)정육식당,삼보미트&푸드,17,3,0,2,3,"480,596
(1.24)","6,781
(0.02)"
수육국밥.보쌈전문점 더참맛수육국밥앤보쌈,(주)더참맛푸드,17,0,0,1,2,"510,488
(1.32)","39,177
(0.10)"
팔백국밥,팔백식품,17,4,0,5,1,"152,886
(0.39)","6,506
(0.02)"
마린보이동태탕.찜.코다리1번가,마린보이유통,17,7,7,0,0,"182,844
(0.47)","16,791
(0.04)"
청기와뼈다귀해장국,청기와뼈다귀해장국,17,2,0,0,0,"640,798
(1.65)","10,947
(0.03)"
두남자찜닭,(주)두남자컴퍼니,17,0,1,0,1,"441,250
(1.14)","7,230
(0.02)"
이용민의 유성닭발,와이(Y)플래닛프로젝트,17,0,0,3,0,"0
(0.00)","0
(0.00)"
유장춘 닭개장,(주)제이씨씨푸드,17,1,0,3,0,"385,682
(1.00)","7,012
(0.02)"
샤브마니아,(주)한양에이치앤피,17,12,0,0,2,"762,947
(1.97)","10,899
(0.03)"
안성깍뚜기,(주)푸름,16,8,0,0,3,"0
(0.00)","0
(0.00)"
김경자소문난대구왕뽈찜,해듬(주),16,7,1,0,0,"431,342
(1.11)","7,342
(0.02)"
석쇠꾼,(주)휴링크에프씨,16,20,0,5,0,"262,445
(0.68)","11,987
(0.03)"
하수련주왕산삼계탕,주왕산삼계탕부산경남본부,16,1,0,0,0,"240,411
(0.62)","4,957
(0.01)"
옛날농장,(주)첨성대,16,1,0,0,1,"1,081,265
(2.79)","20,000
(0.05)"
김둘레순대국,(주)둘레,16,4,0,2,2,"472,932
(1.22)","16,265
(0.04)"
호기심에 훔친뒷고기,더블에프엔비(주),16,16,0,0,1,"0
(0.00)","0
(0.00)"
입큰아구알곤이찜,더현푸드시스템,16,10,0,0,0,"214,902
(0.55)","16,340
(0.04)"
뼈큰감자탕,(주)뚝심푸드,16,1,0,0,0,"496,015
(1.28)","23,983
(0.06)"
착한막창,착한막창,16,4,0,1,1,"274,634
(0.71)","4,930
(0.01)"
콩시루,시루유통,16,0,1,3,2,"231,617
(0.60)","8,085
(0.02)"
울타리없는만두집,제이앤푸드,16,0,1,0,0,"103,449
(0.27)","9,144
(0.02)"
조춘식동갑이네,(주)세계네트웍스,16,5,0,5,0,"264,673
(0.68)","8,234
(0.02)"
만권화밥,(주)만권,16,10,0,0,0,"191,758
(0.49)","14,920
(0.04)"
상도늘보리,(주)늘보리에프앤씨,15,0,0,3,0,"438,032
(1.13)","12,520
(0.03)"
한상차림 코다리명가,(주)한상차림코다리명가,15,9,0,0,0,"598,880
(1.55)","8,175
(0.02)"
남노갈비,(주)조이에프앤비,15,1,0,4,3,"142,536
(0.37)","3,318
(0.01)"
철뚝집,(주)브라더푸드시스템,15,9,0,0,1,"447,252
(1.15)","0
(0.00)"
따띠삼겹,따띠(주),15,15,0,0,0,"211,190
(0.54)","63,185
(0.16)"
천상대게,천상대게,15,1,0,1,2,"0
(0.00)","0
(0.00)"
다담뜰 한식뷔페,(주)다담뜰,15,0,1,0,1,"1,362,000
(3.51)","7,738
(0.02)"
개정,(주)동원기업,15,0,0,0,0,"836,139
(2.16)","9,946
(0.03)"
택이네 조개전골,(주)택이네,15,10,0,0,0,"562,955
(1.45)","16,398
(0.04)"
밥은화,양가에프앤비,15,15,0,0,0,"0
(0.00)","0
(0.00)"
88선수촌,(주)미담제작소,15,19,0,4,0,"522,572
(1.35)","21,773
(0.06)"
주왕산삼계탕,(주)대가야,15,1,0,0,1,"243,997
(0.63)","4,010
(0.01)"
고향옥얼큰순대국,(주)더맛있는생각,15,7,0,0,0,"743,713
(1.92)","21,067
(0.05)"
어머나생고기,(주)스타프렌차이즈,15,0,1,4,0,"331,018
(0.85)","6,388
(0.02)"
목촌나주곰탕왕갈비탕,(주)행운식품,15,9,2,0,0,"300,612
(0.78)","7,455
(0.02)"
모두의만족,㈜두빛,15,9,0,7,1,"299,573
(0.77)","17,617
(0.05)"
단골손님,(주)단골손님,15,15,0,0,0,"545,108
(1.41)","19,114
(0.05)"
신의주부대찌개,미트준,15,0,0,1,1,"260,137
(0.67)","8,782
(0.02)"
맛없으면 환불해주는 장군집,(주)썩세스웨이,15,15,0,0,0,"976,502
(2.52)","53,264
(0.14)"
만복한쭈꾸미낙지볶음,만복이쭈꾸미낙지볶음,15,2,0,0,0,"915,090
(2.36)","12,414
(0.03)"
천하제일족발,(주)훌랄라,15,5,12,0,1,"191,212
(0.49)","8,717
(0.02)"
이바돔 외식 Family,(주)이바돔,15,0,6,3,0,"772,238
(1.99)","6,049
(0.02)"
소공동뚝배기집,(주)오백미라클,15,1,0,7,2,"378,451
(0.98)","15,629
(0.04)"
금화왕돈까스,(주)다함컴퍼니,15,16,0,1,0,"0
(0.00)","0
(0.00)"
비빔밥 냉면을 부탁해,(주)제이투케이에프앤비,14,14,0,0,0,"11,971
(0.03)","638
(0.00)"
전주24시참편한39콩나물국밥,(주)참편한칭구,14,6,0,0,1,"543,426
(1.40)","14,203
(0.04)"
통큰낙지,남산에프앤씨,14,4,0,3,1,"354,361
(0.91)","7,087
(0.02)"
축제갈비,(주)마루벌,14,5,0,0,2,"368,570
(0.95)","4,876
(0.01)"
날마다대박나는집,(주)명진푸드,14,2,0,0,0,"1,782,720
(4.60)","7,706
(0.02)"
생극해장국,(주)에스컴퍼니,14,9,0,0,0,"142,456
(0.37)","3,061
(0.01)"
삼겹구이,(주)미래에프씨,14,2,4,0,0,"183,333
(0.47)","4,804
(0.01)"
오늘한점,(주)우용에프앤비,14,0,5,0,0,"272,857
(0.70)","6,221
(0.02)"
놀란돼지,(주)숲풀림식품,14,0,0,0,3,"126,700
(0.33)","4,859
(0.01)"
청국장과보리밥,농협회사법인(주)인건,14,0,0,3,0,"518,846
(1.34)","10,116
(0.03)"
경복궁삼계탕,(주)하림유통,14,14,0,0,0,"530,851
(1.37)","9,025
(0.02)"
족발쌀롱,족발쌀롱,14,3,2,0,0,"225,614
(0.58)","8,583
(0.02)"
번지농장돌판아구찜,유한회사번지농장푸드,14,2,2,0,0,"406,796
(1.05)","5,391
(0.01)"
광수네곱창&해장국,(주)장인푸드,14,13,0,0,0,"0
(0.00)","0
(0.00)"
땡기요,와이엠씨푸드,14,3,0,1,0,"134,066
(0.35)","3,462
(0.01)"
마음을 담은 김치찌개,(주)마음을담은,14,8,0,8,0,"213,154
(0.55)","12,457
(0.03)"
별을 품은 곱창,(주)스타셀러,14,3,0,3,4,"316,449
(0.82)","17,217
(0.04)"
한올면옥,한올식품(주),14,5,1,1,2,"376,898
(0.97)","5,349
(0.01)"
날마다대박나는집,(주)명진푸드,14,2,0,0,0,"1,782,720
(4.60)","7,706
(0.02)"
도니스바베큐,도니스(주),14,8,0,2,0,"101,640
(0.26)","7,640
(0.02)"
코다차야,(주)코다,14,0,0,1,0,"1,917,239
(4.95)","10,938
(0.03)"
미친돼지,(주)축제의나라,14,6,0,1,2,"0
(0.00)","0
(0.00)"
박군자진주냉면,(주)진주교방,13,3,4,0,0,"495,642
(1.28)","6,980
(0.02)"
생고기대학교,푸드스토리,13,0,0,7,0,"205,635
(0.53)","5,081
(0.01)"
구팔한우,신선푸드,13,13,0,0,0,"0
(0.00)","0
(0.00)"
평규술집,(주)평규술집,13,13,0,0,0,"0
(0.00)","0
(0.00)"
남도복국,(주)남도가,13,9,0,0,0,"599,429
(1.55)","16,201
(0.04)"
본앤본,본앤본(주),13,0,0,3,0,"124,676
(0.32)","10,968
(0.03)"
열정담은 국물집,국물집,13,9,0,0,0,"155,694
(0.40)","7,081
(0.02)"
닭발싸롱,맛있는이야기,13,7,0,4,0,"271,456
(0.70)","11,695
(0.03)"
금강산감자탕,농업회사법인구삐(주),13,0,6,0,0,"419,164
(1.08)","7,674
(0.02)"
사람사는고깃집김일도,(주)고릴라에프앤디,13,4,0,0,1,"1,055,353
(2.72)","18,581
(0.05)"
우주최강도시락,(주)톡에프앤비,13,7,0,1,2,"276,662
(0.71)","18,519
(0.05)"
효자막창,효자푸드,13,7,0,1,0,"348,061
(0.90)","12,326
(0.03)"
육장장이,착한맘굿쉐프,13,13,0,0,0,"889,383
(2.29)","12,705
(0.03)"
전통맛집 할매순대국,(주)한결엔터프라이즈,13,3,0,0,2,"270,003
(0.70)","12,857
(0.03)"
아재불닭발,㈜에스코퍼레이션,13,8,0,0,2,"237,972
(0.61)","15,104
(0.04)"
사람사는고깃집김일도,(주)고릴라에프앤디,13,4,0,0,1,"1,055,353
(2.72)","18,581
(0.05)"
맷돌로만,농업회사법인(주)엠에스푸드,13,2,1,0,1,"442,500
(1.14)","8,033
(0.02)"
댓짱돈까스,(주)댓짱돈까스,13,0,0,0,0,"649,505
(1.68)","59,922
(0.15)"
육마니 옛날전통육개장,육마니(주),13,4,0,2,1,"214,536
(0.55)","5,327
(0.01)"
인생해장국,(주)인화티에프에스,13,10,0,1,1,"326,422
(0.84)","11,526
(0.03)"
장인족발608,(주)제이엠케이에스,13,3,0,2,0,"722,716
(1.86)","5,824
(0.02)"
강촌식당,(주)이바돔,13,9,0,2,0,"456,167
(1.18)","12,752
(0.03)"
정직유부,(주)채정,13,13,0,0,0,"0
(0.00)","0
(0.00)"
제주미향해장국,(주)미향에프엔비,13,0,0,0,1,"231,994
(0.60)","6,063
(0.02)"
맛들의축제,(주)애드쉐어,13,5,0,7,2,"19,483
(0.05)","1,319
(0.00)"
다깡,다감,12,1,0,3,0,"291,194
(0.75)","10,244
(0.03)"
장터순대국감자탕,하율푸드(주),12,6,2,0,1,"109,524
(0.28)","2,688
(0.01)"
목구멍,(주)팀브로,12,4,0,0,0,"501,414
(1.29)","16,222
(0.04)"
삼육오 족발찜닭,(주)자연가득,12,0,0,2,0,"379,123
(0.98)","7,349
(0.02)"
갈비애드림,(주)탐라드림,12,16,0,9,0,"300,667
(0.78)","7,730
(0.02)"
반반식당,(주)아라에프엔비,12,0,0,1,1,"280,436
(0.72)","16,185
(0.04)"
진송추어탕,(주)우림에프씨,12,0,0,7,0,"45,301
(0.12)","758
(0.00)"
갈비애드림,(주)탐라드림,12,16,0,9,0,"300,667
(0.78)","7,730
(0.02)"
삼교리동치미막국수,(주)삼교리,12,5,0,1,0,"429,789
(1.11)","7,699
(0.02)"
정광석 항아리보쌈,더나은푸드,12,3,0,1,0,"625,188
(1.61)","13,339
(0.03)"
고래감자탕,(주)디딤,12,0,0,0,3,"828,646
(2.14)","20,994
(0.05)"
냠냠족발앤보쌈,냠냠족발앤보쌈,12,12,0,0,0,"0
(0.00)","0
(0.00)"
국물두루치기,국두(K.Dcompany),12,12,0,0,0,"0
(0.00)","0
(0.00)"
삼청동멸치국수,(주)삼청동,12,5,0,0,0,"209,218
(0.54)","14,324
(0.04)"
화요옥,(주)인화에프엔비,12,15,0,9,0,"102,927
(0.27)","2,623
(0.01)"
육전국밥,(주)아라리,12,13,0,1,0,"250,034
(0.65)","8,432
(0.02)"
족발3시30분,(주)타임에프앤씨,12,2,0,4,0,"255,790
(0.66)","11,419
(0.03)"
황소갈비,(주)명성에프앤비,12,2,0,4,0,"671,252
(1.73)","14,350
(0.04)"
본초맘죽,(주)미래원에프앤씨,11,10,1,0,0,"0
(0.00)","0
(0.00)"
양철북,(주)마시명가,11,3,0,6,0,"0
(0.00)","0
(0.00)"
토정삼계탕,(주)우리모메,11,1,1,1,1,"393,427
(1.02)","9,251
(0.02)"
육첩반상,(주)대세에프엔비,11,4,0,1,1,"440,383
(1.14)","19,230
(0.05)"
박수근네온천골,온천골푸드,11,1,1,0,1,"270,519
(0.70)","4,753
(0.01)"
철순이네김치찌개,(주)박앤박,11,13,2,6,0,"206,567
(0.53)","13,454
(0.03)"
담미온,(주)담미온에프앤비,11,5,0,0,0,"860,099
(2.22)","27,201
(0.07)"
열선수애호박돼지국밥,(주)열선수푸드,11,1,0,1,1,"129,066
(0.33)","5,459
(0.01)"
청사월보리밥과쭈꾸미,(주)풀잎채,11,1,0,0,0,"401,052
(1.03)","7,304
(0.02)"
마녀가 만든 족발,제이에이치푸드(주),11,1,5,0,0,"308,221
(0.80)","8,446
(0.02)"
두부본가어묵,후푸드,11,1,0,0,0,"166,147
(0.43)","21,917
(0.06)"
삼초전 삼겹살 초벌전문점,삼초전,11,7,0,0,0,"0
(0.00)","0
(0.00)"
제주울어멍해장국,(주)바론에프앤비,11,1,0,0,0,"303,836
(0.78)","8,936
(0.02)"
삼훈국민생아구찜,(주)백경푸드시스템,11,2,0,0,0,"369,041
(0.95)","8,011
(0.02)"
엉터리 해장국&감자탕&곱창전골,(주)엉터리,11,0,0,1,0,"562,781
(1.45)","13,054
(0.03)"
형제닭발&오돌뼈,형제푸드,11,11,0,0,0,"474,058
(1.22)","22,313
(0.06)"
조선닭볶음탕,(주)잭팟,11,0,0,2,2,"369,861
(0.95)","22,104
(0.06)"
더맛있는족발보쌈,더족푸드,11,8,0,0,0,"863,313
(2.23)","29,769
(0.08)"
오과장대패&샐러드바,디앤디코리아,11,11,0,0,0,"271,943
(0.70)","6,932
(0.02)"
월선네,(주)맛있는상상,11,6,0,1,1,"325,292
(0.84)","10,663
(0.03)"
해까득,(주)제이오코리아월드,11,2,3,0,4,"182,483
(0.47)","11,581
(0.03)"
어바웃샤브,(주)올어바웃푸드,11,0,1,0,0,"331,780
(0.86)","6,056
(0.02)"
팜팜대패,팜팜대패체인사업부,11,10,0,0,1,"80,226
(0.21)","16,381
(0.04)"
신진성아구찜,(주)신진성에프앤비,11,0,0,1,0,"0
(0.00)","0
(0.00)"
바보돼지두마리,TASTYPLATFORM(테이스티플랫폼),11,3,3,0,0,"187,091
(0.48)","11,549
(0.03)"
큰정할매순대국,(주)휴앤지,10,0,0,3,1,"294,314
(0.76)","9,673
(0.02)"
신정골,(주)신정푸드,10,1,0,2,0,"112,895
(0.29)","2,589
(0.01)"
육회말투아웃,(주)수에프씨,10,2,0,4,0,"294,622
(0.76)","19,354
(0.05)"
왔쏘,(주)다드림에프앤비,10,1,0,2,0,"452,522
(1.17)","7,349
(0.02)"
봉할매김치찌개불백,(주)씨앤에이치코퍼레이션,10,4,0,3,5,"205,749
(0.53)","8,986
(0.02)"
셰프의 국수앤육개장,(주)바인에프씨,10,2,0,3,0,"237,519
(0.61)","12,701
(0.03)"
바른생갈비,(주)바른푸드,10,0,0,13,0,"0
(0.00)","0
(0.00)"
불끈낙지,예스람,10,3,0,0,0,"626,400
(1.62)","9,884
(0.03)"
덕뽀리,씨에이치푸드,10,4,0,7,0,"193,963
(0.50)","16,508
(0.04)"
육분삼십,(주)편백가,10,7,0,1,0,"565,513
(1.46)","14,877
(0.04)"
조리고,조리고,10,4,0,2,0,"668,143
(1.72)","10,814
(0.03)"
일품장수미역,(주)장수푸드,10,3,0,3,0,"231,646
(0.60)","4,927
(0.01)"
보드레족,보드레족,10,1,0,0,0,"0
(0.00)","0
(0.00)"
원가회관,(주)디아이디코리아,10,7,0,6,0,"216,754
(0.56)","13,097
(0.03)"
제주까망돼지,제이엠미트,10,5,0,1,0,"0
(0.00)","0
(0.00)"
형제들 감자탕,(주)고을식품,10,10,0,0,0,"623,654
(1.61)","12,053
(0.03)"
진국본가,농업회사법인㈜진국본가,10,5,0,0,2,"278,418
(0.72)","6,160
(0.02)"
만식이네와인포차,와인컴퍼니,10,4,0,0,0,"210,333
(0.54)","15,297
(0.04)"
우박집,(주)계경원,10,1,0,2,0,"349,598
(0.90)","7,017
(0.02)"
목포집게장순살비빔밥,오늘의Recipe,10,10,0,0,0,"0
(0.00)","0
(0.00)"
밥도둑이야게장n김치찌개,오늘의Recipe,10,10,0,0,0,"0
(0.00)","0
(0.00)"
국민수육국밥&막국수,(주)썬푸드,10,0,2,2,0,"194,155
(0.50)","6,263
(0.02)"
제주면장,(주)북촌사람들,10,3,0,1,1,"316,498
(0.82)","23,996
(0.06)"
자갈치식당,(주)오리엔탈썬,10,13,0,6,0,"0
(0.00)","0
(0.00)"
밤새먹소,(주)다자레코리아,10,5,0,0,1,"744,904
(1.92)","8,481
(0.02)"
역전국밥,(주)역전푸드,10,10,0,0,0,"701,638
(1.81)","21,588
(0.06)"
백촌진짜대구막창,백촌푸드,9,4,1,0,1,"157,566
(0.41)","5,627
(0.01)"
김순덕원조부안집,(주)신근식푸드,9,9,0,0,0,"0
(0.00)","0
(0.00)"
본세이로무시,(주)영주본푸드,9,9,0,0,0,"0
(0.00)","0
(0.00)"
황진이순대국,(주)금표에프앤씨,9,9,0,0,0,"0
(0.00)","0
(0.00)"
고기는 모름지기 연탄구이,제이에스(JS)대원식품,9,10,1,0,0,"419,855
(1.08)","11,924
(0.03)"
숯겹살집,㈜숯겹살,9,1,4,0,0,"197,159
(0.51)","4,749
(0.01)"
놀란곱창,(주)숲풀림식품,9,0,2,0,0,"51,859
(0.13)","3,955
(0.01)"
본가어탕,본가어탕,9,0,1,0,0,"403,004
(1.04)","7,513
(0.02)"
팔백집,(주)길품에프엔비,9,3,0,3,0,"408,305
(1.05)","13,444
(0.03)"
바로만든족발,㈜바로푸드,9,9,0,0,0,"155,919
(0.40)","4,893
(0.01)"
쿡친,마시굿,9,0,0,4,0,"119,751
(0.31)","9,785
(0.03)"
낭만쭈꾸미,(주)낭만연구소,9,2,0,6,0,"497,049
(1.28)","5,668
(0.01)"
가인채,(주)가인채,9,0,6,0,0,"953,401
(2.46)","7,761
(0.02)"
신사동고두목야식,(주)오리엔탈썬,9,9,0,0,0,"0
(0.00)","0
(0.00)"
햇잎갈비,햇잎푸드(주),9,0,0,1,0,"281,950
(0.73)","5,988
(0.02)"
문래돼지불백,(주)문래돼지불백,9,1,0,0,0,"364,293
(0.94)","13,379
(0.03)"
도도랑,(유)도도랑,9,0,0,0,0,"308,028
(0.79)","7,438
(0.02)"
건강밥상 심마니,(주)엠푸드,9,6,0,0,0,"1,513,090
(3.90)","14,307
(0.04)"
참토우,(주)참토우,9,0,0,1,0,"844,397
(2.18)","12,867
(0.03)"
영칼로리,(주)제이투케이에프앤비(J2KF&B),9,9,0,0,0,"0
(0.00)","0
(0.00)"
주순희찌개마을시골촌,(주)순희에프앤비,9,0,3,2,0,"237,960
(0.61)","7,622
(0.02)"
정대박나주곰탕,(주)동의보감농수산,9,9,0,0,0,"197,705
(0.51)","6,968
(0.02)"
신가네정읍국밥,농업회사법인유한회사신가네,9,3,0,0,0,"314,120
(0.81)","7,953
(0.02)"
접시고기,(주)접시고기,9,9,0,0,0,"614,478
(1.59)","34,962
(0.09)"
부대장,(주)훌랄라,9,9,0,0,0,"136,629
(0.35)","8,905
(0.02)"
삼대족발,(주)다담푸드,9,4,0,1,0,"364,560
(0.94)","6,715
(0.02)"
153포인츠(POINTZ),(주)에스엔알푸드,9,0,0,0,0,"355,533
(0.92)","7,458
(0.02)"
삶다 오로지 족발,(유)케이앤에스오로지,9,3,0,0,0,"671,979
(1.73)","25,925
(0.07)"
집밥e선생,집밥e선생,9,9,0,0,0,"0
(0.00)","0
(0.00)"
39℃락,도쿄키친39도시락,9,9,0,0,0,"104,162
(0.27)","5,571
(0.01)"
온누리장작구이,(주)온누리푸드시스템,9,0,0,0,0,"737,564
(1.90)","11,645
(0.03)"
숨쉬는 순두부,(주)에스앤에스숨,9,9,0,0,0,"0
(0.00)","0
(0.00)"
메밀골동해막국수,(주)해살이뜰,9,0,0,0,1,"147,439
(0.38)","2,333
(0.01)"
쌍다리돼지불백,(주)성북동이야기,9,2,0,0,0,"0
(0.00)","0
(0.00)"
오태호 팔공산돌곱창,팔공산소돌곱창,9,9,0,0,0,"175,950
(0.45)","8,556
(0.02)"
제주둘레국수,(주)둘레쿡스,9,9,0,1,0,"296,617
(0.77)","11,912
(0.03)"
일호감자탕,일호협동조합,9,9,0,0,0,"396,564
(1.02)","10,646
(0.03)"
대장부,엠투(M2)컴퍼니,9,1,3,0,0,"281,962
(0.73)","9,304
(0.02)"
한식의민족,오늘의Recipe,9,9,0,0,0,"0
(0.00)","0
(0.00)"
주원명가,농업회사법인(주)주원산오리,9,0,1,0,2,"166,260
(0.43)","3,472
(0.01)"
족발꾼,꾼컴퍼니,9,9,0,0,0,"0
(0.00)","0
(0.00)"
한국순대,(주)한국에프앤디,9,6,0,1,2,"0
(0.00)","0
(0.00)"
쉐프돼지,쉐프돼지,9,2,0,3,0,"100,564
(0.26)","8,741
(0.02)"
반마리가격에한마리반한찜닭,더나은F&B,9,9,0,0,0,"126,044
(0.33)","12,056
(0.03)"
본건강한상,본푸드서비스(주),9,1,0,0,1,"290,905
(0.75)","0
(0.00)"
손군부대찌개,에스디에이치푸드,8,4,0,0,0,"169,206
(0.44)","6,088
(0.02)"
감성족발,키친씨,8,1,0,1,0,"206,593
(0.53)","7,416
(0.02)"
양철식당,(주)와이앤씨코리아,8,2,0,3,1,"382,785
(0.99)","8,822
(0.02)"
보리밥보쌈전문점보릿골,(주)브이오비(VOB),8,0,0,0,0,"0
(0.00)","0
(0.00)"
무한샤브샤브버섯나라,무한버섯나라,8,1,0,0,0,"0
(0.00)","0
(0.00)"
태기산더덕순대,(주)푸드프랜,8,1,0,0,0,"469,785
(1.21)","12,998
(0.03)"
미스터닭찜,(주)푸디아,8,5,0,6,0,"41,417
(0.11)","2,806
(0.01)"
조춘식동태탕찜,(주)조앤비컨설팅,8,2,0,0,0,"135,921
(0.35)","5,624
(0.01)"
오덕후,(주)피디에스컴퍼니,8,3,0,0,0,"193,723
(0.50)","12,091
(0.03)"
돔베초밥,(유)지민,8,1,0,0,2,"1,217,009
(3.14)","11,869
(0.03)"
이동근선산뒷고기,근푸드시스템,8,2,0,2,0,"281,250
(0.73)","6,250
(0.02)"
칼국수한마당,(주)한마당,8,8,0,0,0,"191,194
(0.49)","7,587
(0.02)"
무한생쪽갈비찜,쉐프의연구소,8,1,1,2,0,"0
(0.00)","0
(0.00)"
폭풍갈비,(주)대자푸드,8,4,0,3,0,"116,620
(0.30)","2,640
(0.01)"
더조은갈비,(주)더굿,8,10,0,2,0,"0
(0.00)","0
(0.00)"
진고집동해동태탕&냉면,(주)진고집,8,2,0,0,0,"334,397
(0.86)","10,266
(0.03)"
다찜,다찜민락점,8,8,0,0,0,"0
(0.00)","0
(0.00)"
모던불닭,모던푸드,8,8,0,0,0,"71,951
(0.19)","4,796
(0.01)"
백철판0410,(주)더본코리아,8,0,0,2,1,"383,252
(0.99)","8,446
(0.02)"
해장꾹이,(주)우분트,8,5,0,0,0,"295,054
(0.76)","23,665
(0.06)"
메밀고개 시골막국수,메밀고개푸드(주),8,2,0,1,0,"81,862
(0.21)","1,871
(0.00)"
원청담면옥,(주)원두프,8,8,0,0,0,"594,989
(1.54)","8,995
(0.02)"
양평서울해장국 큰아들집,(주)정금F&C,8,1,0,3,0,"334,190
(0.86)","7,466
(0.02)"
양마니순대곱창,양마니푸드,8,2,5,0,0,"112,194
(0.29)","11,061
(0.03)"
고을래이베리코흑돼지,(주)미락에프씨,8,0,0,1,0,"562,241
(1.45)","12,752
(0.03)"
제이브이엘(JVL)부대찌개,(주)제이브이엘,8,2,0,1,0,"283,589
(0.73)","8,330
(0.02)"
첫번째필족사랑,거성푸드(주),8,0,0,2,0,"131,997
(0.34)","6,202
(0.02)"
조선에서왔소,지에프케이,8,8,0,0,0,"472,000
(1.22)","14,750
(0.04)"
낙원갈비집,(주)행복을만드는사람들,8,8,0,0,0,"1,105,437
(2.85)","15,177
(0.04)"
대패장사,대패장사,8,1,0,0,0,"190,576
(0.49)","7,134
(0.02)"
무한장소,(주)제이씨엠에프씨,8,0,0,24,0,"100,179
(0.26)","1,715
(0.00)"
김치도가,(주)한울김치도가,8,8,0,0,1,"330,195
(0.85)","6,865
(0.02)"
한옥집김치찜,(주)한옥집에이치큐,8,5,0,0,0,"587,370
(1.52)","30,144
(0.08)"
3일국밥,(주)펜톤,8,3,0,6,2,"229,273
(0.59)","9,968
(0.03)"
신단설렁탕,진대푸드,8,3,0,4,0,"147,273
(0.38)","3,306
(0.01)"
빨간병아리,(주)빨간병아리푸드,8,8,0,0,0,"0
(0.00)","0
(0.00)"
삼겹촌놈,솔담,8,0,0,5,0,"324,871
(0.84)","9,056
(0.02)"
돼지코생곱창갈비,(주)돼지코푸드,7,4,0,0,0,"175,800
(0.45)","7,840
(0.02)"
흑도리,해피브릿지협동조합,7,2,0,0,0,"366,514
(0.95)","7,427
(0.02)"
화덕초 대파불고기,프랜차이즈새늘,7,0,0,9,0,"319,143
(0.82)","13,219
(0.03)"
제주고깃집,에스엠푸드,7,2,0,0,0,"221,567
(0.57)","9,399
(0.02)"
갈비만,찰만f&c,7,3,0,0,0,"1,338,760
(3.45)","11,900
(0.03)"
놀부항아리갈비,(주)놀부,7,0,3,0,0,"203,115
(0.52)","5,625
(0.01)"
배씨상회,배씨상회,7,3,0,0,0,"136,333
(0.35)","5,843
(0.02)"
샤브담,(주)지씨홀딩스,7,0,0,1,0,"56,245
(0.15)","3,374
(0.01)"
돼지만,찰만f&c,7,7,1,0,0,"766,992
(1.98)","11,185
(0.03)"
큰집아저씨,(주)프랜몬스터,7,1,0,0,0,"0
(0.00)","0
(0.00)"
복사꽃피는집,(주)대륜에프앤에스,7,4,0,0,0,"872,828
(2.25)","11,192
(0.03)"
김선영 대구왕뽈면옥,한일식품,7,7,0,0,0,"0
(0.00)","0
(0.00)"
쎌빠,(주)쎌빠,7,0,1,0,0,"291,098
(0.75)","4,916
(0.01)"
쭈꾸미도사,쭈꾸미도사,7,7,0,0,0,"372,701
(0.96)","31,536
(0.08)"
서울전통육개장,(주)엠제이에프앤씨,7,0,0,1,0,"370,286
(0.96)","8,100
(0.02)"
한입,한입,7,4,0,0,2,"0
(0.00)","0
(0.00)"
꽃차돌,제이에스푸드(JS푸드),7,3,0,1,0,"372,051
(0.96)","12,066
(0.03)"
