브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
이두부야순두부,(주)토속푸드담다,0,0,0,0,0,"0
(0.00)","0
-"
부산양대창,(주)호윤크리에이티브,0,0,0,0,0,"0
(0.00)","0
-"
스시&후라이,스시&후라이,0,0,0,0,0,"0
(0.00)","0
-"
동오부대찌개,의정부동오부대찌개,0,0,0,0,0,"0
(0.00)","0
-"
신묘한닭도리탕&곱도리탕,이찬에프앤비(주),0,0,0,0,0,"0
(0.00)","0
-"
순수치킨,에스티씨프랜차이저,0,0,0,0,0,"0
(0.00)","0
-"
우리집팔당닭발,(주)우리집상사,0,0,0,0,0,"0
(0.00)","0
-"
킴즈치즈볼,(주)타코비코리아,0,0,0,0,0,"0
(0.00)","0
-"
하늘돼지,하늘돼지,0,0,0,0,0,"0
(0.00)","0
-"
공룡닭발,공룡푸드,0,0,0,0,0,"0
(0.00)","0
-"
어부홍씨물회,어부홍씨횟집,0,0,0,0,0,"0
(0.00)","0
-"
샌드베이,(주)국민키친,0,0,0,0,0,"0
(0.00)","0
-"
설어정,명랑시대외식청년창업협동조합,0,0,0,0,0,"0
(0.00)","0
-"
매운상회,매운상회부천본점,0,0,0,0,0,"0
(0.00)","0
-"
참만복,(주)은혜푸드,0,0,0,0,0,"0
(0.00)","0
-"
붐바타,해마로푸드서비스(주),0,0,0,0,0,"0
(0.00)","0
-"
일경 양대창,농부의마음,0,0,0,0,0,"0
(0.00)","0
-"
푸르릇,푸르릇,0,0,0,0,0,"0
(0.00)","0
-"
소신,(주)지엔에스에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
면도칼,(주)명인에프엔비,0,0,0,0,0,"0
(0.00)","0
-"
오뎅1250꼬치,1250,0,0,0,0,0,"0
(0.00)","0
-"
가로수맥주,(주)가로수브루잉컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
타이거마라,(주)놀부,0,0,0,0,0,"0
(0.00)","0
-"
COOK RUNNER,요리하는경더기,0,0,0,0,0,"0
(0.00)","0
-"
찜샤브,(주)백채,0,0,0,0,0,"0
(0.00)","0
-"
혼술;몽,(주)마스터아이디,0,0,0,0,0,"0
(0.00)","0
-"
에그벅,(주)토랑에프씨,0,0,0,0,0,"0
(0.00)","0
-"
혼밥귀족,(주)혼밥라이프,0,0,0,0,0,"0
(0.00)","0
-"
진갈매기,아빠손대가식품,0,0,0,0,0,"0
(0.00)","0
-"
앤하우스,(주)앤하우스,0,0,0,0,0,"0
(0.00)","0
-"
인스타크랩,(주)더선주,0,0,0,0,0,"0
(0.00)","0
-"
가마치삼계탕,(주)티지와이,0,0,0,0,0,"0
(0.00)","0
-"
부자돼지,부자돼지,0,0,0,0,0,"0
(0.00)","0
-"
노포식당,(주)한국창업능률개발원,0,0,0,0,0,"0
(0.00)","0
-"
경성한우국밥,엠지엠에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
육전주는 인생설곰탕,엠지엠에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
밥스토랑,인피니티벤처스(주),0,0,0,0,0,"0
(0.00)","0
-"
에그존(egg zone),(주)국민키친,0,0,0,0,0,"0
(0.00)","0
-"
닭익는마을도리마루,(주)지엔에스에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
조스테이크,델리원푸드,0,0,0,0,0,"0
(0.00)","0
-"
양대포,(주)불을지키는사람들,0,0,0,0,0,"0
(0.00)","0
-"
고니지니,(주)유천대가,0,0,0,0,0,"0
(0.00)","0
-"
만두골,(주)명인에프엔비,0,0,0,1,0,"0
(0.00)","0
-"
돈까스청춘,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
-"
곱닭,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
-"
마시따아구,(주)마시따,0,0,0,0,0,"0
(0.00)","0
-"
뚱보집부산양대창,(주)엘에이치케이컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
보승대한족발집,보승FC,0,0,0,0,0,"0
(0.00)","0
-"
카츠야미,양심푸드,0,0,0,0,0,"0
(0.00)","0
-"
맘스민,(주)엠에스엠푸드,0,0,0,0,0,"0
(0.00)","0
-"
몽이의주방,(주)행복한가족들,0,0,0,0,0,"0
(0.00)","0
-"
고기반 김치반,(주)키즈팩토리,0,0,0,0,0,"0
(0.00)","0
-"
채선당키친,(주)채선당,0,0,0,0,0,"0
(0.00)","0
-"
수비드68도먹거리,(주)베스트포굿,0,0,0,0,0,"0
(0.00)","0
-"
카라돈,오늘의Recipe,0,0,0,0,0,"0
(0.00)","0
-"
논노스(NONNOS),(주)티엠홀딩스,0,0,0,0,0,"0
(0.00)","0
-"
샌디&와인데이즈(Sandy&Wine Days),(주)루피쿡,0,0,0,0,0,"0
(0.00)","0
-"
OK무진푸드,(주)엘도라도,0,0,0,0,0,"0
(0.00)","0
-"
찜다해,찜다해,0,0,0,0,0,"0
(0.00)","0
-"
스노우폭스,(주)스노우폭스코리아,0,0,0,0,0,"0
(0.00)","0
-"
팜킷(FARMKIT),(주)팜킷,0,0,0,0,0,"0
(0.00)","0
-"
옹헤야,씨에프,0,0,0,0,0,"0
(0.00)","0
-"
삼다돈,(주)삼다돈,0,0,0,0,0,"0
(0.00)","0
-"
상돈이 비빔돼지,상돈이비빔돼지,0,0,0,0,0,"0
(0.00)","0
-"
파이널나인,파이널나인(주),0,0,0,0,0,"0
(0.00)","0
-"
홍익스테이크,홍익스테이크청라본점,0,0,0,0,0,"0
(0.00)","0
-"
와타미,지엔에스와타미푸드앤베버리지서비스(주),0,0,1,0,0,"0
(0.00)","0
-"
최대패,(주)최대패,0,0,0,0,0,"0
(0.00)","0
-"
"찜닭, 삼겹, 떡볶이 파는집",(주)얌얌레시피,0,0,0,0,0,"0
(0.00)","0
-"
아기숟가락,아기숟가락,0,0,0,0,0,"0
(0.00)","0
-"
활짝핀메밀,남산에프앤씨,0,0,0,0,0,"0
(0.00)","0
-"
고철상,고철상,0,0,0,0,0,"0
(0.00)","0
-"
마티스그린,(주)단추로끓인수프,0,0,0,0,0,"0
(0.00)","0
-"
통발집,통발집,0,0,0,0,0,"0
(0.00)","0
-"
동네창고,(주)제이엔케이컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
아메리칸존슨,(주)에스엠푸드,0,0,0,0,0,"0
(0.00)","0
-"
존슨식당,(주)에스엠푸드,0,0,0,0,0,"0
(0.00)","0
-"
모치카냉 식의,(주)식의,0,0,0,0,0,"0
(0.00)","0
-"
마이쿡,(주)채선당,0,0,0,0,0,"0
(0.00)","0
-"
옳은식당,옳은식당,0,0,0,0,0,"0
(0.00)","0
-"
윤이불닭발,윤이불닭발,0,0,0,0,0,"0
(0.00)","0
-"
나성갈비,(주)에쓰와이프랜차이즈,0,0,0,0,0,"0
(0.00)","0
-"
카와루 라멘,카와루키친,0,0,0,0,0,"0
(0.00)","0
-"
샐러드상점,피에스피에프앤디(주),0,0,0,0,0,"0
(0.00)","0
-"
곱스떡스,(주)우남에프앤씨,0,0,0,0,0,"0
(0.00)","0
-"
누베스커피,누베스커피,0,0,0,0,0,"0
(0.00)","0
-"
광부맥주,(주)바오밥아이엔씨,0,0,0,0,0,"0
(0.00)","0
-"
배달킹안춘배,(주)용형,0,0,0,0,0,"0
(0.00)","0
-"
냉면&덮밥도 배달돼지,(주)배달돼지,0,0,0,0,0,"0
(0.00)","0
-"
아그라,(주)아그라홀딩스,0,0,0,0,0,"0
(0.00)","0
-"
닭꼬치브라더스,(주)포레스트에프앤디,0,0,0,0,0,"0
(0.00)","0
-"
크랩크랩,(주)하프타임,0,0,0,0,0,"0
(0.00)","0
-"
명미트싸롱,파워푸드(유),0,0,0,0,0,"0
(0.00)","0
-"
TAPTAP(탭탭),(주)여유와즐거움,0,0,0,0,0,"0
(0.00)","0
-"
씨네마얼음맥주,씨네마얼음맥주,0,0,0,0,0,"0
(0.00)","0
-"
쌈빠찹쌀강정,(주)유니온푸드,0,0,0,0,0,"0
(0.00)","0
-"
너티차일드,(주)디앤지컴퍼니본,0,0,0,0,0,"0
(0.00)","0
-"
블랙오브버거,엔피푸드,0,0,0,0,0,"0
(0.00)","0
-"
부드럽소,(주)링크온유,0,0,0,0,0,"0
(0.00)","0
-"
불타는 랍스터,불타는정글,0,0,0,0,0,"0
(0.00)","0
-"
양대감600,더원,0,0,0,0,0,"0
(0.00)","0
-"
명장식당,파워푸드(유),0,0,0,0,0,"0
(0.00)","0
-"
박서윤네 매운닭발,박서윤네닭발,0,0,0,0,0,"0
(0.00)","0
-"
토마토도시락,(주)다채원,0,0,0,0,0,"0
(0.00)","0
-"
방스만두,(주)아하엔파트너스,0,0,0,1,0,"0
(0.00)","0
-"
찜뚝딱,(주)에쓰와이프랜차이즈,0,0,0,0,0,"0
(0.00)","0
-"
돼지의손맛,만호F&B,0,0,0,0,0,"0
(0.00)","0
-"
치킨먹고 팔자피자,에이치에이티컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
그리너,(주)그리너에프엔비,0,0,0,0,0,"0
(0.00)","0
-"
돼지냉면,망고트리,0,0,0,0,0,"0
(0.00)","0
-"
와플칸,와플칸,0,0,0,0,0,"0
(0.00)","0
-"
킴쓰해물로스,킴스해물로스,0,0,0,0,0,"0
(0.00)","0
-"
청년고깃집담,(주)제이에이치컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
꿀꿀이 생막창,홍이F&B,0,0,0,0,0,"0
(0.00)","0
-"
초을치킨,초을치킨송현점,0,0,0,0,0,"0
(0.00)","0
-"
카레온,카레온가맹본부,0,0,0,0,0,"0
(0.00)","0
-"
테이트모던,(주)원앙에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
놀라몬드,(주)교아당,0,0,0,0,0,"0
(0.00)","0
-"
인사동 차돌방앗간,(주)골든카우보이,0,0,0,0,0,"0
(0.00)","0
-"
최고갈비,최고갈비,0,0,0,0,0,"0
(0.00)","0
-"
닭익는마을,(주)지엔에스에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
세광교대골목집,(주)세광그린푸드리테일,0,0,0,0,0,"0
(0.00)","0
-"
통큰삼겹,(주)세광그린푸드리테일,0,0,0,0,0,"0
(0.00)","0
-"
통큰숯불갈비,(주)세광그린푸드리테일,0,0,0,0,0,"0
(0.00)","0
-"
김수미의엄마손맛,(주)씨와이비,0,0,0,0,0,"0
(0.00)","0
-"
꼬치의품격,(주)아이센스에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
로드락 후라이드,리치푸드(주),0,0,0,0,0,"0
(0.00)","0
-"
씨플랫(C.Flat),콜리,0,0,0,0,0,"0
(0.00)","0
-"
어풍당당 두번째 이야기 조개 화로구이 전문점,(주)하늘푸드시스템,0,0,0,0,0,"0
(0.00)","0
-"
원조제주껍데기,(주)다존,0,4,0,4,0,"0
(0.00)","0
-"
광평도새기촌,광평도새기촌본점,0,0,0,0,0,"0
(0.00)","0
-"
달리는 려석들,(주)영상에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
뛰는닭 위에 나는닭,(주)비어프랜드,0,0,0,0,0,"0
(0.00)","0
-"
구공족발,제이앤케이(J&K),0,0,0,0,0,"0
(0.00)","0
-"
고기박사,(주)푸드연,0,0,0,0,0,"0
(0.00)","0
-"
세련대게,(주)젠틀마린스,0,0,0,0,0,"0
(0.00)","0
-"
팔각도,육성푸드(주),0,0,0,0,0,"0
(0.00)","0
-"
꾸이한끼,한끼,0,0,0,0,0,"0
(0.00)","0
-"
BnB치킨&떡볶이,(주)제이앤피몽뜨레,0,0,0,0,0,"0
(0.00)","0
-"
은화수식당,(주)한경기획,0,0,0,0,0,"0
(0.00)","0
-"
덮밥애,(주)푸드엠코리아,0,0,0,0,0,"0
(0.00)","0
-"
담장옆에국화꽃,(주)담꽃,0,0,0,1,0,"0
(0.00)","0
-"
청춘닭꼬치,(주)청춘에프앤비,0,0,0,1,0,"0
(0.00)","0
-"
하대승 담양갈비,승승그룹(주),0,0,0,0,0,"0
(0.00)","0
-"
번지는식당,번지식당,0,0,1,0,0,"0
(0.00)","0
-"
할미감성,할미감성,0,0,0,0,0,"0
(0.00)","0
-"
도래홍창도래홍창,곱창생각,0,0,0,0,0,"0
(0.00)","0
-"
돼갈박,고기나라,0,0,0,0,0,"0
(0.00)","0
-"
범표어묵,(주)어다한,0,0,0,0,0,"0
(0.00)","0
-"
키친콜라보,(주)캔즈코리아,0,0,0,0,0,"0
(0.00)","0
-"
파파1215,파파1215(PAPA1215),0,0,0,0,0,"0
(0.00)","0
-"
끄티집,어트랙티브컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
장원표 밀면국밥,송죽부산밀면국밥,0,0,0,0,0,"0
(0.00)","0
-"
에그마카슈,에그마카슈,0,0,0,0,0,"0
(0.00)","0
-"
웰자청,(주)델타에프엔지,0,0,0,0,0,"0
(0.00)","0
-"
행복한우동가게,행복한우동가게체인사업본부,0,0,0,0,0,"0
(0.00)","0
-"
심야식당 수(秀),심야식당秀,0,0,0,0,0,"0
(0.00)","0
-"
한밤의오징어,만호CS,0,0,0,0,0,"0
(0.00)","0
-"
프랭크서울,(주)프랭크서울,0,0,0,0,0,"0
(0.00)","0
-"
서울미트볼,서울미트볼,0,0,0,0,0,"0
(0.00)","0
-"
황소알곱창,(주)월투월,0,0,0,0,0,"0
(0.00)","0
-"
갑족발,브이피컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
어다한,(주)어다한,0,0,0,0,0,"0
(0.00)","0
-"
루아 저세상 불쭈꾸미,(주)루아,0,0,0,0,0,"0
(0.00)","0
-"
에그위치,(주)크리에이티브크루,0,0,0,0,0,"0
(0.00)","0
-"
채선당도시락&샐러드,(주)채선당,0,0,0,0,0,"0
(0.00)","0
-"
다이꼬지,같은생각,0,0,0,0,0,"0
(0.00)","0
-"
국민키친,(주)국민키친,0,0,0,0,0,"0
(0.00)","0
-"
화통집,(주)조은세상에프엔씨,0,0,0,0,0,"0
(0.00)","0
-"
오봉찜닭,(주)오색만찬,0,0,0,0,0,"0
(0.00)","0
-"
감성키친,(주)빅스텝,0,0,0,0,0,"0
(0.00)","0
-"
압구정곱떡,(주)다이닝팩토리,0,0,0,0,0,"0
(0.00)","0
-"
바퀴달린 하대승의 담양갈비,승승그룹(주),0,0,0,0,0,"0
(0.00)","0
-"
여우식당,해피브릿지협동조합,0,0,0,0,0,"0
(0.00)","0
-"
에그박스,(주)제이스타임,0,0,0,0,0,"0
(0.00)","0
-"
에그토스트,에그토스트,0,0,0,0,0,"0
(0.00)","0
-"
화적단,(주)피에프에스,0,0,0,0,0,"0
(0.00)","0
-"
복덮방,리치푸드(주),0,0,0,0,0,"0
(0.00)","0
-"
미쓰족발,보승FC,0,0,0,0,0,"376,760
(1.07)","11,002
-"
도깨비족발,(주)행복한맛,0,0,0,0,0,"0
(0.00)","0
-"
민영활어공장,(주)디딤,0,0,0,0,0,"0
(0.00)","0
-"
심민속촌,에코푸드(주),0,0,0,0,0,"0
(0.00)","0
-"
치교치밥,(주)아이언가이즈,0,0,0,0,0,"0
(0.00)","0
-"
948키친(948Kitchen),(주)948에프엔비,0,0,0,0,0,"0
(0.00)","0
-"
믿음직화,(주)카모메호스피탈리티그룹,0,0,0,0,0,"0
(0.00)","0
-"
샌드위코,샌드위코,0,0,0,0,0,"0
(0.00)","0
-"
학보상회,(주)엠에스코리아,0,0,0,0,0,"0
(0.00)","0
-"
더철판삼겹,(주)다니엘푸드,0,0,0,0,0,"0
(0.00)","0
-"
일층집 의정부 부대찌개,(주)국앤쿡,0,0,0,0,0,"0
(0.00)","0
-"
트리2790(TREE2790),피자얌,0,0,0,0,0,"0
(0.00)","0
-"
부타앤카츠,앤에프씨,0,0,0,0,0,"0
(0.00)","0
-"
갓요거트,램프에프엔비(lampF&B),0,0,0,0,0,"0
(0.00)","0
-"
에바돈가츠,브랜드인터랙티브(주),0,0,0,0,0,"0
(0.00)","0
-"
팔방면,(주)명인에프엔비,0,0,0,0,0,"0
(0.00)","0
-"
막창드라마,(주)푸션,0,0,0,0,0,"0
(0.00)","0
-"
미사리반반돈까스,(주)나도람에프씨,0,6,0,18,0,"0
(0.00)","0
-"
푸주한,(주)글로리아에프아이,0,0,1,0,0,"0
(0.00)","0
-"
에바돈가츠,(주)해운대엠에스,0,0,0,0,0,"0
(0.00)","0
-"
참살가마,(주)참살드림,0,0,0,0,0,"0
(0.00)","0
-"
11시 들쌈밥,탄불이연탄불고기쌈밥,0,0,0,0,0,"0
(0.00)","0
-"
헬로크랩,헬로크랩,0,0,0,0,0,"0
(0.00)","0
-"
팔팔문어 전복탕,(주)하늘정원,0,0,0,0,0,"0
(0.00)","0
-"
마음카레,(주)마음에프앤씨,0,0,0,0,0,"0
(0.00)","0
-"
메이크 어 딜리버리,메이크어딜리버리,0,0,0,0,0,"0
(0.00)","0
-"
준경푸드,준경푸드,0,0,0,0,0,"0
(0.00)","0
-"
위드루아 촘촘,(주)루아,0,0,0,0,0,"0
(0.00)","0
-"
한근숯불갈비,(주)비에스인큐,0,0,0,0,0,"0
(0.00)","0
-"
스피드런치박스(SPEED LUNCH BOX),화정에프앤씨(F&C),0,0,0,0,0,"0
(0.00)","0
-"
신(辛)비전닭발,신비전닭발(직화명가),0,0,0,0,0,"0
(0.00)","0
-"
팔자막창,(주)에이트,0,0,0,0,0,"0
(0.00)","0
-"
육회한언니,육회한언니,0,0,0,0,0,"0
(0.00)","0
-"
깐튀남(깐풍기를 튀기는 남자들),깐튀남에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
지구대표족발,지구대표족발,0,0,0,0,0,"0
(0.00)","0
-"
플랩잭팬트리(Flapjack Pantry),(주)플랩잭팬트리(FlapjackPantry),0,0,0,0,0,"0
(0.00)","0
-"
맘앤팜왕푸짐,(주)지엔에스엠엔에프,0,0,0,0,0,"0
(0.00)","0
-"
에그박스,에그박스,0,0,0,0,0,"0
(0.00)","0
-"
백년회관서서갈비,(주)다이노에프에스,0,0,0,0,0,"0
(0.00)","0
-"
공룡고기,(주)다이노에프에스,0,0,0,0,0,"0
(0.00)","0
-"
곰스 603,(주)곰스푸드,0,0,0,0,0,"0
(0.00)","0
-"
레트로키친,레트로키친,0,0,0,0,0,"0
(0.00)","0
-"
경성부대찌개,(주)프랜몬스터,0,0,0,0,0,"0
(0.00)","0
-"
인생고기집,(주)라이프푸드컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
쎄오1080,파워푸드(유),0,0,0,1,0,"0
(0.00)","0
-"
바른식시골보쌈&감자옹심이,(주)바른식,0,0,0,0,0,"0
(0.00)","0
-"
공릉동원조멸치국수,원조멸치국수,0,0,0,0,0,"0
(0.00)","0
-"
오가와초데판,가온컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
직화락,어뮤징컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
그집돼지,㈜써클앤스퀘어,0,0,0,0,0,"0
(0.00)","0
-"
애플블러썸,애플블러썸,0,0,0,0,0,"0
(0.00)","0
-"
숙달돼지,(주)아이언미트,0,0,0,0,0,"0
(0.00)","0
-"
샤브향,(주)샤브향,0,0,0,0,0,"0
(0.00)","0
-"
유소춘의낙곱새,유소춘푸드케어,0,0,0,0,0,"0
(0.00)","0
-"
토시래,(주)퍼스트원,0,0,0,0,0,"0
(0.00)","0
-"
키프레시,(주)디알앤코,0,0,0,0,0,"0
(0.00)","0
-"
초대창,(주)초에프앤비,0,0,0,0,0,"0
(0.00)","0
-"
자성당쫄면,(주)케이제이컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
엠쿡,(주)브이에프알씨,0,0,0,0,0,"0
(0.00)","0
-"
남문바베큐,남문숯불바베큐앤치킨본점,0,0,0,0,0,"0
(0.00)","0
-"
젤라킹,(주)플라잉스팍스,0,0,0,0,0,"0
(0.00)","0
-"
막창품은뒷고기,홍이F&B,0,0,0,0,0,"0
(0.00)","0
-"
이태리곱창,(주)제이슨코리아,0,0,0,0,0,"0
(0.00)","0
-"
만병통찜닭,만병통찜닭,0,0,0,0,0,"0
(0.00)","0
-"
꼽창꼽창,(주)바른맘푸드,0,0,0,0,0,"0
(0.00)","0
-"
바른식 수유동 옛날면옥,(주)바른식,0,0,0,0,0,"0
(0.00)","0
-"
에그머거,(주)더머거컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
동경푸줏간,(주)다이닝팩토리,0,0,0,0,0,"0
(0.00)","0
-"
비츠(Beetz),(주)식의,0,0,0,0,0,"0
(0.00)","0
-"
일계양득,(주)니드플러스,0,0,0,0,0,"0
(0.00)","0
-"
카츠젠,카츠젠,0,0,0,0,0,"0
(0.00)","0
-"
현일병의 까스돈,현일병의까스돈&피자앤치킨군단,0,0,0,0,0,"0
(0.00)","0
-"
고미후쿠데판,가온컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
면아당,가온컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
퇘랑숯돌생고기,(주)지엔에스엠엔에프,0,0,0,0,0,"0
(0.00)","0
-"
스크린 스타디움,(주)모컴테크,0,0,0,0,0,"0
(0.00)","0
-"
돈족골,돈푸드시스템,0,0,0,0,0,"0
(0.00)","0
-"
곱창가,(주)푸드하우스,0,0,0,0,0,"0
(0.00)","0
-"
족황상제,제이에이치푸드팩토리,0,0,0,0,0,"0
(0.00)","0
-"
안동인안동찜닭,안동인안동찜닭,0,0,0,0,0,"0
(0.00)","0
-"
코니아일랜드 핫도그,(주)트라,0,0,0,0,0,"0
(0.00)","0
-"
순정푸드,순정F&B(에프앤비),0,0,0,0,0,"0
(0.00)","0
-"
배달삼겹 돼장장이,번영식당,0,0,0,0,0,"0
(0.00)","0
-"
포아이니(PHOINI),(주)아이윈,0,0,0,0,0,"0
(0.00)","0
-"
왕양 하오하오,하오하오짬뽕전문점,0,0,0,0,0,"0
(0.00)","0
-"
FRIEND FOOD(프렌드푸드),친구FOOD,0,0,0,0,0,"0
(0.00)","0
-"
록원부엌,(주)록원에프엔비,0,0,0,0,0,"0
(0.00)","0
-"
포갈집,포갈집,0,0,0,0,0,"0
(0.00)","0
-"
콜삼,(주)잇파라다이스,0,0,0,0,0,"0
(0.00)","0
-"
전설의켄터키,(주)다이닝팩토리,0,0,0,2,0,"0
(0.00)","0
-"
미도인(味道人),㈜위드컴퍼니에이치앤비,0,0,0,0,0,"0
(0.00)","0
-"
두껍삼,두껍삼,0,0,0,0,0,"0
(0.00)","0
-"
기왓골,종로푸드시스템(주),0,0,0,0,0,"0
(0.00)","0
-"
마담순살떡볶이,(주)마음담음,0,0,0,0,0,"0
(0.00)","0
-"
노성일참치,노성일참치,0,0,0,0,0,"0
(0.00)","0
-"
정돈,(주)바른파트너즈,0,0,0,0,0,"0
(0.00)","0
-"
사리원,(주)사리원,0,0,0,2,0,"0
(0.00)","0
-"
낙지道家,경원에프앤비(주),0,0,0,0,0,"0
(0.00)","0
-"
장충동왕족발보쌈,(주)한가족,0,0,0,0,0,"0
(0.00)","0
-"
믹스더그린,믹스더그린,0,0,0,0,0,"0
(0.00)","0
-"
타논55,(주)다윈에프에스,0,0,0,0,0,"0
(0.00)","0
-"
불난술집,(주)화력발전소,0,0,0,0,0,"0
(0.00)","0
-"
소왔쏘,(주)다산푸드,0,0,0,0,0,"0
(0.00)","0
-"
할매닭발,(유)서빈글로벌,0,0,0,0,0,"0
(0.00)","0
-"
현죽,(주)한길에프씨,0,0,0,0,0,"0
(0.00)","0
-"
빅다방,(주)제이엔에프,0,0,0,0,0,"0
(0.00)","0
-"
코바코,(주)호경에프씨,0,0,0,0,0,"0
(0.00)","0
-"
조민석의 청년갈비,화경푸드,0,0,0,0,0,"0
(0.00)","0
-"
문전대박닭강정,문전대박푸드,0,0,0,0,0,"0
(0.00)","0
-"
포메인RED,(주)데일리킹,0,0,0,0,0,"0
(0.00)","0
-"
빅보울,(주)케이에스글로벌,0,0,0,0,0,"0
(0.00)","0
-"
카마보코,이김컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
돼지연구소,(주)아이지푸드,0,0,0,0,0,"0
(0.00)","0
-"
고냉고떡,고냉고떡,0,0,0,0,0,"0
(0.00)","0
-"
미스터양꼬치,동방인터내셔널,0,0,0,0,0,"0
(0.00)","0
-"
멘멘닭칼국수,신성칼국수,0,0,0,0,0,"0
(0.00)","0
-"
오징어나라,(주)신창NC,0,0,0,0,0,"0
(0.00)","0
-"
갯벌애꼬막,(주)수미담,0,0,0,0,0,"0
(0.00)","0
-"
방망이닭꼬치,한국식품벤처(주),0,0,0,0,0,"0
(0.00)","0
-"
샌드프레소,(주)동원홈푸드,0,0,0,0,0,"0
(0.00)","0
-"
더족발,더족발,0,0,0,0,0,"0
(0.00)","0
-"
양대박,제이오에프앤씨,0,0,0,0,0,"0
(0.00)","0
-"
심슨양곱창,심슨양곱창,0,0,0,0,0,"0
(0.00)","0
-"
우동텐,(주)에프씨천상,0,0,0,0,0,"0
(0.00)","0
-"
미아리우동집,미아리우동집,0,0,0,0,0,"0
(0.00)","0
-"
깡돈,제이에이치푸드,0,0,0,0,0,"0
(0.00)","0
-"
감동칩스,(주)잇파라다이스,0,0,0,0,0,"0
(0.00)","0
-"
독도왕새우튀김,(주)엠디스컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
허브스미스(Herbsmith),스미스이노베이션,0,0,0,0,0,"0
(0.00)","0
-"
김태진 포크포크(PorkFork),짱가네,0,0,0,0,0,"0
(0.00)","0
-"
태성추어탕,태성추어탕,0,0,0,0,0,"0
(0.00)","0
-"
빨간마초닭발,마초F&B,0,0,0,0,0,"0
(0.00)","0
-"
후쿠오카모츠나베,푸드리퍼블릭(주),0,0,0,0,0,"0
(0.00)","0
-"
매반생면,매반생면,0,0,0,0,0,"0
(0.00)","0
-"
호천당,푸드피알,0,0,0,0,0,"0
(0.00)","0
-"
하남핫쭈꾸미,하남핫푸드,0,0,0,0,0,"0
(0.00)","0
-"
포램,(주)샤브향,0,0,0,0,0,"0
(0.00)","0
-"
착한한우곱창,가감푸드,0,0,0,0,0,"0
(0.00)","0
-"
명동칼국수,(주)성운에프씨,0,0,0,0,0,"0
(0.00)","0
-"
포메인,(주)데일리킹,0,0,0,0,0,"0
(0.00)","0
-"
BORDERLINE,(주)베이스컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
반하는보쌈&밥상,(주)바른식,0,0,0,0,0,"0
(0.00)","0
-"
촌돼지집,대한창업연구소,0,0,0,0,0,"0
(0.00)","0
-"
알뽕달뽕,더봉스코리아,0,0,0,0,0,"0
(0.00)","0
-"
율이네 육소정,(주)태정지엔에프,0,0,0,0,0,"0
(0.00)","0
-"
그린애플,(주)우석글로벌비즈,0,0,0,0,0,"0
(0.00)","0
-"
시칠리아피떡,(주)씨엘파미유,0,0,0,0,0,"0
(0.00)","0
-"
인생보조개,인생보조개,0,0,0,0,0,"0
(0.00)","0
-"
야꼬닭바베큐 & 취향저격안심탕수육,와이에스,0,0,0,0,0,"0
(0.00)","0
-"
정가네화덕구이족발,정가네화덕구이족발,0,0,0,0,0,"0
(0.00)","0
-"
우창훈의 소문난막창,소문난막창,0,0,0,0,0,"0
(0.00)","0
-"
장호짤라집,가온컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
소담비빔국수,(주)태강에프앤씨,0,0,0,0,0,"0
(0.00)","0
-"
오리엔탈101,오리엔탈101,0,0,0,0,0,"0
(0.00)","0
-"
룰루랄라,더드림컴퍼니,0,0,0,0,0,"0
(0.00)","0
-"
킹엔콩 카페,(주)킹엔콩,0,0,0,0,0,"0
(0.00)","0
-"
이흥선참치,웃는돌참치,0,0,0,0,0,"0
(0.00)","0
-"
부르면돼지,(주)조은인,0,0,0,0,0,"0
(0.00)","0
-"
