브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
가월돈까스,가월돈까스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
겐코,(주)겐코에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
어부 김호권의 청년어부,(주)청년에프앤씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
만고쿠,(주)제이엔에이치나인스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
본까쓰델리카페,(주)본푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
어참치,어참치,0,0,0,0,0,"0
(0.00)","0
(0.00)"
겐우동,(주)페이머스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
엔타스시,엔타스시,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오규당,(주)만뽀당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카츠백,백'S프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
히야꾸,히야꾸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
교토돈부리,(주)더쿡코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미카츠가,미가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미카코카레,(주)청년에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돈까스파티,(주)에버리치에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
저스트텐동,(주)저스트쿠킹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
